"","wind_LGF","wind_NYL","wind_NOZ","wind_ODO","wind_MAF","wind_MDD"
"1",-0.712721782761555,-0.801394079039858,-0.518734884877195,0.257928055618355,0.495367559187371,-0.285193292210962
"2",-0.474478003874782,-0.801394079039858,-0.518734884877195,-0.518767810829768,-1.24004533929784,-1.70982457867677
"3",-0.712721782761555,-0.265792774726968,0.782370244798327,-0.518767810829768,-0.124422761700205,-0.000267034917800525
"4",-0.236234224988009,0.537609181742366,-0.258513858942091,0.51682667776773,-0.0624437296114475,-0.000267034917800525
"5",0.00200955389876378,0.269808529585922,-0.25851385894209,-1.29546367727789,-0.0314542135670687,0.854511736961683
"6",-0.712721782761555,-0.533593426883413,0.782370244798327,0.775725299917104,-0.0314542135670686,-0.855045806797284
"7",0.00200955389876378,0.00200787742947662,-1.0391769367474,-0.000970566531019211,-0.744213082587782,-0.000267034917800525
"8",0.00200955389876378,0.537609181742366,1.56303332260364,1.03462392206648,1.23911594425246,-0.000267034917800525
"9",0.716740890559083,-0.801394079039858,-1.0391769367474,0.51682667776773,0.743283687542402,1.70929050884117
"10",1.90795978499295,1.07321048605526,1.30281229666854,0.775725299917104,0.247451430832341,0.284659222375361
"11",-1.1892093405351,0.269808529585922,0.522149218863223,-0.259869188680394,0.495367559187372,-0.000267034917800525
"12",0.954984669445855,0.00200787742947662,-0.25851385894209,-1.03656505512852,-0.248380825877721,0.28465922237536
"13",-0.712721782761555,-0.265792774726968,-1.0391769367474,-0.000970566531019211,-1.24004533929784,-1.13997206409044
"14",-0.236234224988009,-0.533593426883413,0.00170716699301381,0.51682667776773,0.495367559187372,0.569585479668522
"15",-0.474478003874782,0.537609181742366,0.00170716699301381,-0.259869188680394,0.247451430832341,0.284659222375361
"16",-0.950965561648328,-1.0691947311963,-0.258513858942091,-0.000970566531019211,0.123493366654825,-0.570119549504123
"17",1.4314722272194,0.269808529585922,-0.258513858942091,-0.259869188680393,0.0615143345660681,-0.285193292210962
"18",-0.236234224988009,0.537609181742366,-0.518734884877195,-0.000970566531019211,0.0615143345660678,-0.285193292210961
"19",-0.236234224988009,-0.265792774726968,1.04259127073343,0.257928055618355,0.247451430832341,1.424364251548
"20",1.19322844833263,0.00200787742947662,1.04259127073343,0.51682667776773,0.247451430832341,1.13943799425484
"21",-0.474478003874782,-0.265792774726968,-0.258513858942091,-0.259869188680394,-0.000464697522689842,-0.570119549504123
"22",0.240253332785536,0.269808529585922,-0.25851385894209,1.03462392206648,-0.000464697522689842,-0.000267034917800525
"23",-0.236234224988009,0.269808529585922,-0.518734884877195,-0.518767810829768,-0.000464697522689842,0.569585479668522
"24",0.240253332785536,-1.87259668766564,-1.0391769367474,-1.55436229942727,-0.744213082587782,-1.42489832138361
"25",-0.712721782761555,0.00200787742947662,-0.7789559108123,-0.000970566531019211,-0.24838082587772,-0.000267034917800525
"26",-1.1892093405351,1.07321048605526,0.261928192928118,0.775725299917104,0.743283687542402,0.28465922237536
"27",0.00200955389876378,-1.0691947311963,0.522149218863223,-0.259869188680393,0.991199815897433,0.284659222375361
"28",0.00200955389876378,1.60881179036815,0.522149218863223,-0.518767810829768,-1.11608727512033,-1.42489832138361
"29",0.716740890559083,-1.60479603550919,-1.29939796268251,-0.518767810829768,-0.558275986321509,-0.285193292210961
"30",-0.712721782761555,0.00200787742947662,0.522149218863223,-0.000970566531019211,-0.558275986321509,-0.855045806797284
"31",0.716740890559083,0.805409833898811,0.522149218863223,0.257928055618355,-0.000464697522689842,0.854511736961683
"32",-0.712721782761555,-0.801394079039858,-0.7789559108123,-0.000970566531019211,0.743283687542402,0.854511736961683
"33",0.954984669445855,1.07321048605526,0.522149218863223,0.775725299917104,-0.24838082587772,0.569585479668521
"34",0.716740890559083,0.269808529585922,-1.55961898861761,1.03462392206648,0.867241751719918,-0.000267034917800525
"35",0.954984669445855,1.3410111382117,1.56303332260364,1.03462392206648,0.867241751719918,1.13943799425484
"36",-0.236234224988009,-1.0691947311963,0.00170716699301381,-0.777666432979142,-0.372338890055236,-0.000267034917800525
"37",0.00200955389876378,0.805409833898811,0.522149218863223,-1.03656505512852,-0.186401793788963,-0.570119549504123
"38",-0.474478003874782,0.805409833898811,0.261928192928118,1.03462392206648,-0.0934332456558261,-0.000267034917800525
"39",-0.712721782761555,-2.40819799197853,-1.55961898861761,-0.518767810829768,-0.046948971589258,0.284659222375361
"40",0.240253332785537,0.269808529585921,-0.7789559108123,0.51682667776773,-0.0237068345559743,0.284659222375361
"41",-0.236234224988009,0.00200787742947662,0.00170716699301381,-0.259869188680394,-0.0120857660393321,-0.855045806797284
"42",-0.474478003874782,0.00200787742947662,0.00170716699301381,-0.259869188680394,-0.0120857660393317,1.99421676613433
"43",1.19322844833263,0.537609181742366,1.82325434853875,-0.518767810829768,-0.496296954232751,-1.99475083596993
"44",0.716740890559083,1.60881179036815,1.30281229666854,0.775725299917104,0.247451430832341,-1.13997206409044
"45",2.14620356387972,0.537609181742366,0.261928192928118,1.55242116636523,1.73494820096253,2.56406928072065
"46",-0.236234224988009,0.00200787742947662,0.522149218863223,-0.518767810829768,-0.496296954232751,-1.13997206409045
"47",-0.712721782761556,0.269808529585921,0.261928192928118,-0.518767810829768,-0.496296954232751,1.424364251548
"48",-0.236234224988009,-1.33699538335275,-0.25851385894209,-1.29546367727789,-0.496296954232751,-1.70982457867677
"49",-2.14218445608219,-1.33699538335275,-1.81984001455272,0.257928055618355,-0.248380825877721,-0.000267034917800525
"50",-0.236234224988009,0.537609181742366,0.00170716699301381,0.257928055618355,0.991199815897433,-0.570119549504122
"51",-1.1892093405351,0.269808529585921,0.522149218863223,-0.518767810829768,-1.48796146765287,0.28465922237536
"52",0.00200955389876378,-0.533593426883413,-0.518734884877195,0.257928055618355,-0.496296954232751,-1.13997206409044
"53",0.00200955389876378,-0.265792774726968,0.261928192928118,-1.03656505512852,-0.248380825877721,-0.000267034917800525
"54",0.00200955389876378,-0.533593426883413,1.82325434853875,-1.29546367727789,-1.24004533929784,-0.285193292210961
"55",0.00200955389876378,-0.801394079039858,-2.34028206642293,-0.000970566531019211,0.991199815897433,-0.855045806797284
"56",0.00200955389876378,0.00200787742947662,-0.7789559108123,2.07021841066398,0.495367559187372,1.70929050884117
